openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220309090000,38730.63000000,38736.15000000,38697.37000000,38720.75000000,39.61879000,20220309090059,1533855.07423260,852,14.13388000,547142.63529910,0
20220309090100,38720.74000000,38772.96000000,38711.61000000,38747.92000000,29.22566000,20220309090159,1132568.46163850,743,15.26924000,591716.27674410,0
20220309090200,38747.92000000,38765.56000000,38735.40000000,38761.15000000,17.63567000,20220309090259,683420.85796060,694,9.35871000,362678.38062730,0
20220309090300,38761.16000000,38829.90000000,38714.06000000,38714.07000000,59.18816000,20220309090359,2295817.04380410,1421,31.20324000,1210257.93512150,0
20220309090400,38714.07000000,38714.07000000,38666.00000000,38683.45000000,38.71976000,20220309090459,1497876.55777780,1047,16.50183000,638325.03441570,0
20220309090500,38683.44000000,38745.02000000,38683.44000000,38740.37000000,38.03232000,20220309090559,1472627.90743770,840,21.68209000,839424.76942730,0
20220309090600,38740.38000000,38769.93000000,38740.37000000,38743.75000000,12.33665000,20220309090659,478082.70848890,568,5.84215000,226394.69775180,0
20220309090700,38743.76000000,38768.84000000,38728.44000000,38728.44000000,20.95426000,20220309090759,812042.32944180,685,12.65601000,490510.43277270,0
20220309090800,38728.44000000,38770.19000000,38726.65000000,38748.71000000,9.37538000,20220309090859,363298.90036210,528,5.32100000,206152.07183560,0
20220309090900,38748.71000000,38773.07000000,38745.09000000,38745.10000000,16.89471000,20220309090959,654762.28408410,488,12.63921000,489831.94260120,0
20220309091000,38745.10000000,38753.22000000,38724.57000000,38731.17000000,9.44847000,20220309091059,366015.53371510,566,5.34120000,206899.14795100,0
20220309091100,38731.18000000,38731.18000000,38673.89000000,38673.90000000,36.53808000,20220309091159,1414000.94265940,773,11.29083000,436950.84002560,0
20220309091200,38673.89000000,38679.68000000,38656.69000000,38665.05000000,27.25286000,20220309091259,1053811.82029810,704,14.83493000,573637.88143810,0
20220309091300,38665.06000000,38718.55000000,38656.45000000,38718.55000000,46.77142000,20220309091359,1809479.11423760,856,29.61216000,1145285.57402580,0
20220309091400,38718.55000000,38735.30000000,38706.24000000,38706.25000000,14.68181000,20220309091459,568589.14916720,488,4.59723000,178036.50345840,0
20220309091500,38706.24000000,38741.23000000,38706.24000000,38717.82000000,8.76980000,20220309091559,339574.76988470,573,4.48148000,173521.10031100,0
20220309091600,38717.82000000,38762.74000000,38717.82000000,38760.90000000,17.66976000,20220309091659,684652.78915490,547,13.36778000,517953.34534590,0
20220309091700,38760.91000000,38770.24000000,38737.31000000,38754.35000000,16.43907000,20220309091759,637030.13682900,537,5.31726000,206040.64061820,0
20220309091800,38754.35000000,38766.44000000,38749.22000000,38761.67000000,8.64307000,20220309091859,334987.26536120,479,4.80188000,186102.26918420,0
20220309091900,38761.68000000,38761.68000000,38749.24000000,38761.57000000,8.49622000,20220309091959,329282.26502090,371,4.40251000,170617.00695340,0
20220309092000,38761.56000000,38774.49000000,38750.00000000,38769.56000000,6.61252000,20220309092059,256328.43888600,328,3.54646000,137471.22134880,0
20220309092100,38769.57000000,38777.33000000,38743.57000000,38748.70000000,12.39090000,20220309092159,480323.97383280,451,5.36440000,207940.55684420,0
20220309092200,38748.69000000,38759.46000000,38748.69000000,38753.00000000,7.68435000,20220309092259,297813.52230030,387,2.56763000,99505.84634280,0
20220309092300,38753.00000000,38779.24000000,38739.56000000,38767.61000000,17.46446000,20220309092359,676824.37133630,539,11.74299000,455026.27845730,0
20220309092400,38767.62000000,38779.66000000,38765.06000000,38773.99000000,9.66625000,20220309092459,374808.50765110,424,4.35176000,168730.45043350,0
20220309092500,38773.99000000,38798.07000000,38773.99000000,38795.61000000,9.43448000,20220309092559,365922.34023330,418,6.20321000,240590.75234210,0
20220309092600,38795.62000000,38828.78000000,38793.14000000,38817.37000000,21.02947000,20220309092659,816331.88875370,489,17.19051000,667318.19155500,0
20220309092700,38817.36000000,38850.00000000,38810.60000000,38810.61000000,25.78969000,20220309092759,1001497.44386220,756,12.83351000,498310.20176980,0
20220309092800,38810.60000000,38821.37000000,38810.60000000,38815.16000000,9.67385000,20220309092859,375483.79674570,382,5.52000000,214243.59397270,0
20220309092900,38815.17000000,38822.21000000,38783.95000000,38788.15000000,20.49088000,20220309092959,794984.26830180,494,5.51833000,214119.50097570,0
20220309093000,38788.15000000,38850.00000000,38776.77000000,38846.04000000,49.23471000,20220309093059,1910718.55497970,883,42.67900000,1656213.44301120,0
20220309093100,38846.05000000,38876.49000000,38822.38000000,38822.38000000,41.26277000,20220309093159,1603370.62201950,909,19.18146000,745397.83979010,0
20220309093200,38822.38000000,38822.39000000,38792.28000000,38810.00000000,24.69492000,20220309093259,958348.10972850,593,14.22860000,552164.55884060,0
20220309093300,38810.00000000,38810.00000000,38777.01000000,38779.99000000,14.50764000,20220309093359,562748.86363850,427,5.30587000,205796.45228880,0
20220309093400,38779.99000000,38786.51000000,38779.99000000,38783.18000000,4.09068000,20220309093459,158655.68003330,285,2.29711000,89090.77849270,0
20220309093500,38783.18000000,38798.26000000,38771.91000000,38792.77000000,13.26904000,20220309093559,514593.71233740,665,9.26688000,359362.91023110,0
20220309093600,38792.77000000,38805.44000000,38787.04000000,38796.55000000,5.76354000,20220309093659,223608.66868070,417,3.30086000,128061.00796000,0
20220309093700,38796.55000000,38799.39000000,38789.56000000,38795.16000000,8.58662000,20220309093759,333125.01995260,434,5.60187000,217325.53854770,0
20220309093800,38795.15000000,38799.15000000,38791.44000000,38797.56000000,4.42587000,20220309093859,171700.24633850,315,3.34119000,129619.64925060,0
20220309093900,38797.57000000,38805.36000000,38743.37000000,38747.11000000,26.93741000,20220309093959,1044772.36613250,652,5.20275000,201783.40094600,0
20220309094000,38747.10000000,38777.00000000,38747.10000000,38770.97000000,19.55185000,20220309094059,757860.75540250,659,11.41839000,442594.15316440,0
20220309094100,38770.97000000,38800.00000000,38770.97000000,38800.00000000,13.49687000,20220309094159,523461.44115570,462,11.32268000,439127.36715440,0
20220309094200,38800.00000000,38824.89000000,38799.99000000,38821.88000000,11.17031000,20220309094259,433589.77046610,373,5.64845000,219225.50540690,0
20220309094300,38821.88000000,38835.04000000,38809.14000000,38821.59000000,34.22389000,20220309094359,1328615.99711290,578,6.65236000,258289.27000130,0
20220309094400,38821.58000000,38873.01000000,38821.58000000,38873.01000000,16.88662000,20220309094459,655995.97721590,462,15.42350000,599170.39390730,0
20220309094500,38873.00000000,38875.54000000,38857.88000000,38861.36000000,23.37525000,20220309094559,908469.05879410,593,6.05806000,235426.50357970,0
20220309094600,38861.35000000,39005.16000000,38835.49000000,38999.99000000,221.62160000,20220309094659,8629814.43545990,3501,140.30170000,5463190.82890190,0
20220309094700,38999.98000000,39030.00000000,38927.95000000,38931.04000000,65.68496000,20220309094759,2560824.94428360,1306,31.14954000,1214623.56908680,0
20220309094800,38931.04000000,38940.00000000,38909.49000000,38939.73000000,18.09649000,20220309094859,704422.47170890,586,12.53857000,488058.27490910,0
20220309094900,38939.73000000,38968.47000000,38939.73000000,38966.51000000,9.56672000,20220309094959,372658.88409850,498,6.47416000,252184.20840180,0
20220309095000,38966.51000000,38988.34000000,38964.40000000,38988.33000000,17.11939000,20220309095059,667283.70204360,517,13.81710000,538553.77262590,0
20220309095100,38988.34000000,39006.06000000,38970.60000000,38972.48000000,52.19959000,20220309095159,2035257.62404340,560,9.86433000,384643.78007540,0
20220309095200,38972.49000000,38972.49000000,38914.94000000,38935.03000000,19.52333000,20220309095259,760140.23527520,657,8.59888000,334763.82693760,0
20220309095300,38935.04000000,38938.92000000,38915.56000000,38924.70000000,13.39055000,20220309095359,521242.01460930,507,5.18123000,201700.71077630,0
20220309095400,38924.70000000,38939.11000000,38906.88000000,38906.88000000,13.98576000,20220309095459,544353.12466700,503,7.81861000,304321.15550150,0
20220309095500,38906.89000000,38980.00000000,38906.88000000,38974.78000000,29.27783000,20220309095559,1140319.26330750,607,17.11126000,666260.75576690,0
20220309095600,38974.79000000,38987.75000000,38959.88000000,38967.74000000,9.83031000,20220309095659,383100.79951910,393,5.68695000,221619.35785180,0
20220309095700,38967.75000000,38976.06000000,38937.76000000,38945.82000000,12.90322000,20220309095759,502738.27410500,360,4.10454000,159924.08449510,0
20220309095800,38945.82000000,38967.17000000,38945.82000000,38967.17000000,10.83185000,20220309095859,421947.67948660,378,8.70223000,338985.49578040,0
20220309095900,38967.16000000,38971.83000000,38945.82000000,38951.80000000,11.00138000,20220309095959,428567.75360490,376,3.82773000,149108.73273660,0
20220309100000,38951.80000000,39055.00000000,38951.79000000,39039.10000000,57.62608000,20220309100059,2248473.16469800,1526,29.96710000,1169079.94322250,0
20220309100100,39039.11000000,39043.66000000,39024.24000000,39043.65000000,14.28910000,20220309100159,557723.48466340,534,6.68374000,260874.41249930,0
20220309100200,39043.65000000,39057.63000000,39000.00000000,39000.01000000,44.48679000,20220309100259,1736771.37406560,1053,14.81655000,578434.22920270,0
20220309100300,39000.01000000,39000.01000000,38980.63000000,38986.63000000,15.07804000,20220309100359,587848.91722800,466,9.23957000,360216.64255420,0
20220309100400,38986.63000000,38986.63000000,38966.58000000,38970.15000000,16.46680000,20220309100459,641802.03421270,426,3.18724000,124214.85108830,0
20220309100500,38970.16000000,38971.78000000,38956.66000000,38959.43000000,9.79221000,20220309100559,381538.85690440,413,4.36014000,169878.74555130,0
20220309100600,38959.42000000,38984.61000000,38959.42000000,38979.43000000,11.61574000,20220309100659,452731.81931060,416,6.64697000,259056.82864560,0
20220309100700,38979.44000000,38993.23000000,38975.00000000,38987.25000000,12.19222000,20220309100759,475323.23927820,424,5.00418000,195061.96991470,0
20220309100800,38987.25000000,38995.87000000,38984.20000000,38995.87000000,9.45522000,20220309100859,368656.53715940,342,4.02306000,156855.90894310,0
20220309100900,38995.86000000,39029.07000000,38994.49000000,39022.10000000,18.61912000,20220309100959,726330.97120340,553,10.89663000,425030.66915570,0
20220309101000,39022.09000000,39026.97000000,38984.83000000,38989.11000000,20.29470000,20220309101059,791700.89472420,659,8.16492000,318483.11038780,0
20220309101100,38989.11000000,39029.96000000,38989.10000000,39029.96000000,29.57303000,20220309101159,1153502.24742030,667,21.83070000,851487.86689180,0
20220309101200,39029.96000000,39033.94000000,39017.69000000,39033.19000000,5.66537000,20220309101259,221110.57277510,399,2.40233000,93755.23699740,0
20220309101300,39033.19000000,39079.94000000,39027.61000000,39063.64000000,43.69127000,20220309101359,1706176.66403000,866,24.19027000,944509.50873850,0
20220309101400,39063.64000000,39063.64000000,39036.24000000,39036.81000000,12.35581000,20220309101459,482524.79233560,499,3.58831000,140107.69950380,0
20220309101500,39036.81000000,39036.81000000,38994.41000000,39002.80000000,13.74096000,20220309101559,536021.01831370,540,5.06986000,197754.13258880,0
20220309101600,39002.80000000,39002.80000000,38967.85000000,38977.81000000,15.56912000,20220309101659,606884.92797540,638,5.75155000,224171.32363330,0
20220309101700,38977.81000000,38987.24000000,38962.13000000,38962.13000000,12.04213000,20220309101759,469365.82119390,507,4.85072000,189065.08853210,0
20220309101800,38962.14000000,38979.51000000,38948.97000000,38958.44000000,19.06039000,20220309101859,742648.73507100,661,11.82528000,460753.75078730,0
20220309101900,38958.45000000,38962.47000000,38903.56000000,38913.62000000,43.62769000,20220309101959,1698659.09544060,908,10.76219000,418949.16121270,0
20220309102000,38913.63000000,38942.56000000,38913.62000000,38926.61000000,21.78315000,20220309102059,847981.70640080,491,17.94794000,698688.43255950,0
