openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220408210000,43298.79000000,43344.37000000,43268.02000000,43338.19000000,25.79292000,20220408210059,1116983.45523840,1120,15.65543000,677993.22237220,0
20220408210100,43338.19000000,43338.19000000,43322.12000000,43327.31000000,14.63143000,20220408210159,634005.63593970,521,8.52963000,369593.15929660,0
20220408210200,43327.30000000,43344.98000000,43313.66000000,43334.80000000,19.75754000,20220408210259,856073.19552090,683,13.14678000,569635.31494030,0
20220408210300,43334.81000000,43335.57000000,43306.96000000,43320.01000000,11.56499000,20220408210359,500962.39163840,664,5.51752000,238982.95416980,0
20220408210400,43320.01000000,43320.01000000,43300.00000000,43301.91000000,13.22491000,20220408210459,572713.65992010,511,3.86396000,167333.02847240,0
20220408210500,43301.91000000,43347.24000000,43301.91000000,43347.24000000,11.94180000,20220408210559,517397.42508260,716,8.39945000,363892.99855000,0
20220408210600,43347.24000000,43350.23000000,43347.23000000,43350.23000000,7.29219000,20220408210659,316106.41274690,451,3.53974000,153442.78841980,0
20220408210700,43350.22000000,43366.04000000,43350.22000000,43361.22000000,10.25438000,20220408210759,444610.86555710,514,7.62248000,330498.73586750,0
20220408210800,43361.21000000,43395.59000000,43361.21000000,43388.50000000,26.07792000,20220408210859,1131475.35085880,695,20.59439000,893548.28893460,0
20220408210900,43388.50000000,43417.96000000,43388.50000000,43408.20000000,36.94072000,20220408210959,1603291.23148950,812,27.41681000,1189878.59784600,0
20220408211000,43408.20000000,43410.94000000,43373.90000000,43373.91000000,13.06671000,20220408211059,567122.23678440,561,2.31376000,100406.82245580,0
20220408211100,43373.91000000,43390.00000000,43368.78000000,43368.79000000,11.61268000,20220408211159,503720.50835420,577,5.03231000,218283.89939470,0
20220408211200,43368.79000000,43368.79000000,43358.64000000,43358.65000000,14.39521000,20220408211259,624196.71446470,387,5.29852000,229743.70100560,0
20220408211300,43358.65000000,43358.65000000,43358.64000000,43358.64000000,4.40341000,20220408211359,190925.88258480,331,1.36224000,59064.88737600,0
20220408211400,43358.64000000,43358.65000000,43352.26000000,43352.26000000,20.33800000,20220408211459,881809.37336320,342,1.89897000,82329.71737070,0
20220408211500,43352.26000000,43376.02000000,43350.00000000,43350.00000000,14.87956000,20220408211559,645193.31409510,655,9.21757000,399676.54613400,0
20220408211600,43350.00000000,43350.01000000,43311.65000000,43314.93000000,11.41141000,20220408211659,494358.99648560,555,4.35558000,188673.14707980,0
20220408211700,43314.93000000,43321.96000000,43301.56000000,43301.92000000,14.56509000,20220408211759,630893.23481720,550,3.73113000,161612.30005070,0
20220408211800,43301.93000000,43320.00000000,43274.23000000,43319.99000000,35.93791000,20220408211859,1555963.01018550,832,17.19998000,744668.07323080,0
20220408211900,43320.00000000,43339.67000000,43300.16000000,43313.05000000,10.60961000,20220408211959,459671.03540940,497,3.91759000,169711.51884810,0
20220408212000,43313.04000000,43325.58000000,43310.01000000,43310.77000000,4.02164000,20220408212059,174205.60158760,349,2.21113000,95778.46345650,0
20220408212100,43310.76000000,43336.40000000,43304.79000000,43326.74000000,11.28018000,20220408212159,488677.28998990,489,6.31984000,273773.17665130,0
20220408212200,43326.75000000,43346.20000000,43326.74000000,43334.01000000,9.55723000,20220408212259,414158.17048140,472,5.57067000,241402.20138360,0
20220408212300,43334.00000000,43334.00000000,43320.49000000,43325.85000000,36.07774000,20220408212359,1563236.25564720,634,4.75065000,205826.59805280,0
20220408212400,43325.85000000,43353.56000000,43322.65000000,43353.55000000,11.88659000,20220408212459,515117.27855140,575,7.45726000,323166.80965920,0
20220408212500,43353.56000000,43359.47000000,43338.19000000,43351.19000000,18.31069000,20220408212559,793781.40535400,473,12.00790000,520559.40238900,0
20220408212600,43351.20000000,43362.13000000,43345.01000000,43345.02000000,7.90769000,20220408212659,342818.23625450,445,4.19802000,181994.85798260,0
20220408212700,43345.02000000,43367.66000000,43345.01000000,43367.65000000,11.41548000,20220408212759,494969.54308420,493,6.14320000,266372.78596510,0
