openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220207210000,42720.03000000,42790.60000000,42720.03000000,42728.44000000,31.49936000,20220207210059,1347273.07984810,1172,15.97652000,683313.51305680,0
20220207210100,42728.43000000,42732.63000000,42670.00000000,42680.45000000,35.53126000,20220207210159,1516805.63430090,750,4.61700000,197126.21944240,0
20220207210200,42680.46000000,42696.26000000,42670.00000000,42685.76000000,8.35782000,20220207210259,356701.26787850,480,2.77280000,118346.44176550,0
20220207210300,42685.76000000,42685.76000000,42670.00000000,42685.36000000,7.26706000,20220207210359,310133.40033750,430,2.68209000,114466.43701240,0
20220207210400,42685.35000000,42692.36000000,42674.03000000,42674.78000000,16.62664000,20220207210459,709686.61952770,600,5.15549000,220055.73675000,0
20220207210500,42674.78000000,42695.82000000,42670.00000000,42693.95000000,27.88737000,20220207210559,1190354.13004760,842,14.15542000,604269.08897730,0
20220207210600,42693.95000000,42705.77000000,42681.06000000,42690.44000000,12.61551000,20220207210659,538645.95283320,599,6.19686000,264589.32768490,0
20220207210700,42690.43000000,42705.77000000,42680.30000000,42705.77000000,14.12471000,20220207210759,603004.36498680,486,7.37162000,314703.97655460,0
20220207210800,42705.76000000,42705.77000000,42682.82000000,42694.30000000,9.85795000,20220207210859,420860.00405330,473,5.52584000,235910.70534730,0
20220207210900,42694.30000000,42694.31000000,42620.00000000,42620.00000000,77.27886000,20220207210959,3296279.92042290,1842,7.17100000,305928.43924450,0
20220207211000,42620.01000000,42623.71000000,42580.00000000,42616.66000000,98.60494000,20220207211059,4200704.79220260,2553,25.63607000,1092019.04176660,0
20220207211100,42616.66000000,42635.10000000,42606.32000000,42616.11000000,18.05139000,20220207211159,769309.86039200,592,8.67774000,369839.81870650,0
20220207211200,42615.95000000,42616.66000000,42580.66000000,42588.50000000,24.55700000,20220207211259,1045883.87242050,604,12.49023000,531979.26875380,0
20220207211300,42588.50000000,42625.98000000,42580.00000000,42625.40000000,24.79853000,20220207211359,1056300.36482910,758,15.37514000,654950.89668080,0
20220207211400,42625.24000000,42625.40000000,42594.47000000,42610.01000000,8.86199000,20220207211459,377627.28321460,549,2.13388000,90920.50285920,0
20220207211500,42610.01000000,42650.00000000,42601.55000000,42625.21000000,18.34713000,20220207211559,782095.96636320,1236,7.45743000,317898.00580630,0
20220207211600,42625.22000000,42648.32000000,42617.91000000,42638.94000000,15.52453000,20220207211659,661796.23668500,805,7.76381000,330963.12992110,0
20220207211700,42638.94000000,42640.00000000,42627.80000000,42633.01000000,12.91410000,20220207211759,550582.20326910,616,5.67385000,241894.51532450,0
20220207211800,42633.00000000,42633.01000000,42616.12000000,42621.66000000,10.70391000,20220207211859,456229.70218830,635,5.71204000,243452.81634850,0
20220207211900,42621.66000000,42626.68000000,42601.57000000,42602.07000000,23.23451000,20220207211959,990247.79576010,841,4.94633000,210809.13180770,0
