openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220119090000,42352.12000000,42405.49000000,42349.46000000,42400.49000000,22.89283000,20220119090059,970066.76539420,949,12.20455000,517154.45367590,0
20220119090100,42402.83000000,42410.96000000,42369.58000000,42377.83000000,17.01624000,20220119090159,721321.89360640,595,6.59780000,279686.45488650,0
20220119090200,42377.82000000,42377.83000000,42324.80000000,42332.78000000,17.11083000,20220119090259,724594.73253580,568,3.94404000,167016.38076280,0
20220119090300,42332.77000000,42333.32000000,42290.77000000,42322.79000000,22.29459000,20220119090359,943205.32101000,684,10.55486000,446516.18661640,0
20220119090400,42320.00000000,42332.50000000,42286.48000000,42290.92000000,9.46995000,20220119090459,400609.45847570,511,2.57115000,108767.34475790,0
20220119090500,42290.92000000,42322.92000000,42286.48000000,42293.59000000,10.95511000,20220119090559,463481.39448840,436,5.46600000,231269.22660880,0
20220119090600,42293.59000000,42312.83000000,42281.82000000,42301.07000000,67.90371000,20220119090659,2872089.53419860,772,37.72201000,1595515.38036020,0
20220119090700,42301.08000000,42330.00000000,42298.43000000,42329.84000000,7.28900000,20220119090759,308453.62424630,395,5.19686000,219920.78536110,0
20220119090800,42329.83000000,42336.99000000,42315.04000000,42315.04000000,4.09684000,20220119090859,173418.12409080,294,2.27140000,96147.81049370,0
20220119090900,42315.04000000,42321.56000000,42283.21000000,42283.89000000,24.23296000,20220119090959,1024993.73559860,456,11.64344000,492469.55428350,0
20220119091000,42283.90000000,42287.36000000,42281.72000000,42284.94000000,2.57561000,20220119091059,108906.91140020,258,1.00124000,42335.59047180,0
20220119091100,42284.93000000,42300.00000000,42257.13000000,42280.72000000,32.26182000,20220119091159,1363680.56349530,591,6.37455000,269444.89185470,0
20220119091200,42280.71000000,42281.30000000,42255.75000000,42270.38000000,6.13055000,20220119091259,259138.83684080,334,1.33931000,56613.55381000,0
20220119091300,42270.39000000,42286.11000000,42269.75000000,42286.10000000,10.14260000,20220119091359,428833.09001390,407,8.77587000,371047.53781430,0
20220119091400,42286.10000000,42306.55000000,42286.10000000,42306.55000000,5.82345000,20220119091459,246304.30883810,322,4.76704000,201619.70472550,0
20220119091500,42306.55000000,42306.59000000,42275.00000000,42287.19000000,9.12914000,20220119091559,386064.24388720,397,3.48944000,147568.00292390,0
20220119091600,42287.20000000,42310.18000000,42275.36000000,42310.13000000,2.83846000,20220119091659,120053.87133830,304,1.77789000,75199.86972760,0
20220119091700,42310.14000000,42313.72000000,42280.00000000,42280.00000000,13.81964000,20220119091759,584525.85189810,360,5.49781000,232544.35583690,0
20220119091800,42280.01000000,42299.18000000,42280.00000000,42289.31000000,3.69571000,20220119091859,156292.05538890,264,2.19681000,92898.56955100,0
