openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220115090000,43059.96000000,43148.84000000,43058.00000000,43137.81000000,27.88350000,20220115090059,1201713.53112460,1056,21.76560000,938087.91983940,0
20220115090100,43137.81000000,43159.59000000,43114.31000000,43147.21000000,19.15164000,20220115090159,826072.35863530,754,7.37800000,318268.62772730,0
20220115090200,43147.21000000,43167.60000000,43138.00000000,43164.60000000,22.57418000,20220115090259,974146.34064390,693,14.09268000,608140.02505930,0
20220115090300,43164.60000000,43174.00000000,43101.37000000,43107.85000000,24.37564000,20220115090359,1051478.67288030,651,8.76075000,377969.95774940,0
20220115090400,43107.85000000,43111.91000000,43000.86000000,43008.91000000,22.32115000,20220115090459,960789.49236590,873,6.53585000,281362.39907480,0
20220115090500,43008.93000000,43015.25000000,42987.24000000,42992.52000000,25.61504000,20220115090559,1101392.71163480,1004,9.22394000,396610.02193450,0
20220115090600,42992.53000000,43039.18000000,42992.52000000,43035.35000000,17.31996000,20220115090659,744941.48674050,583,11.88342000,511079.55211590,0
20220115090700,43035.36000000,43044.41000000,42998.76000000,42998.76000000,10.44870000,20220115090759,449616.76915170,520,2.50557000,107818.44975040,0
20220115090800,42998.76000000,43000.43000000,42907.00000000,42969.72000000,39.70073000,20220115090859,1704779.92196180,1302,19.02151000,816793.21918960,0
20220115090900,42969.72000000,43016.83000000,42969.71000000,43015.50000000,7.92813000,20220115090959,340896.25784060,512,3.91643000,168386.63613750,0
20220115091000,43015.49000000,43033.49000000,43014.34000000,43015.37000000,10.04688000,20220115091059,432271.09345910,544,2.69164000,115803.80294520,0
20220115091100,43015.37000000,43034.43000000,42978.19000000,42987.84000000,7.30885000,20220115091159,314354.08390890,493,3.67553000,158085.77541530,0
20220115091200,42987.84000000,42991.49000000,42965.39000000,42965.40000000,7.65359000,20220115091259,328964.11473910,394,3.43180000,147512.34743250,0
20220115091300,42965.40000000,42993.29000000,42945.69000000,42989.43000000,10.32181000,20220115091359,443542.12826200,538,4.23351000,181902.90487320,0
20220115091400,42989.43000000,43014.59000000,42989.43000000,43001.37000000,14.65162000,20220115091459,630093.65227250,505,10.00373000,430204.43865080,0
20220115091500,43001.37000000,43056.61000000,43001.36000000,43049.25000000,15.00590000,20220115091559,645845.25274250,719,8.30060000,357251.94475580,0
20220115091600,43049.25000000,43085.88000000,43041.85000000,43049.36000000,13.44541000,20220115091659,578994.54876950,617,5.57682000,240168.30058060,0
20220115091700,43049.37000000,43058.29000000,43008.63000000,43018.22000000,9.50027000,20220115091759,408809.02507960,372,2.73930000,117875.36721050,0
20220115091800,43018.22000000,43044.00000000,43010.00000000,43041.36000000,13.24494000,20220115091859,569854.30873700,402,7.19081000,309372.54586860,0
20220115091900,43041.35000000,43044.00000000,43026.09000000,43026.09000000,11.04706000,20220115091959,475404.95783240,357,3.97808000,171187.94458730,0
20220115092000,43026.09000000,43042.46000000,43000.00000000,43000.00000000,12.05890000,20220115092059,518664.19235100,461,5.34183000,229754.80493940,0
20220115092100,43000.01000000,43003.00000000,42975.10000000,42998.50000000,23.96757000,20220115092159,1030346.16836290,519,17.09864000,735069.53711130,0
20220115092200,42998.51000000,43026.00000000,42996.34000000,43014.00000000,13.85300000,20220115092259,595834.52262800,448,7.57406000,325768.17126730,0
20220115092300,43014.00000000,43051.62000000,43013.99000000,43041.89000000,15.45793000,20220115092359,665160.40068970,463,8.47105000,364494.06950230,0
20220115092400,43041.88000000,43058.35000000,43025.03000000,43026.34000000,11.06427000,20220115092459,476222.21337900,438,3.66443000,157723.76577470,0
20220115092500,43025.03000000,43031.84000000,43000.01000000,43000.01000000,9.03029000,20220115092559,388470.93133420,438,2.45716000,105704.80187340,0
20220115092600,43000.01000000,43019.80000000,42991.09000000,43019.64000000,12.71839000,20220115092659,546885.76803670,390,5.67148000,243883.42593880,0
20220115092700,43019.64000000,43035.68000000,43014.30000000,43035.66000000,8.44338000,20220115092759,363320.85162970,326,3.21141000,138185.10016800,0
20220115092800,43035.65000000,43055.84000000,43035.63000000,43046.80000000,8.28335000,20220115092859,356520.55577530,359,2.81822000,121302.20952430,0
20220115092900,43046.80000000,43070.26000000,43039.19000000,43055.76000000,11.18518000,20220115092959,481581.88572300,437,4.87800000,210031.93302420,0
20220115093000,43055.77000000,43099.99000000,43047.60000000,43099.52000000,14.63165000,20220115093059,630274.58018380,544,8.54642000,368112.55055780,0
20220115093100,43099.51000000,43099.52000000,43076.67000000,43079.06000000,11.12753000,20220115093159,479436.89678610,377,4.57942000,197295.75310360,0
20220115093200,43078.12000000,43083.92000000,43043.80000000,43050.07000000,14.91223000,20220115093259,642102.42323860,462,6.45808000,278111.37123730,0
20220115093300,43047.85000000,43050.19000000,43001.57000000,43003.86000000,13.20665000,20220115093359,568205.95291020,623,4.00400000,172257.64304600,0
20220115093400,43003.85000000,43019.78000000,42991.60000000,43009.78000000,22.40186000,20220115093459,963275.82161150,580,15.12484000,650366.70654080,0
20220115093500,43009.77000000,43020.35000000,43000.01000000,43000.34000000,8.42439000,20220115093559,362326.40380410,331,5.40423000,232434.17940500,0
20220115093600,43000.34000000,43005.08000000,42993.00000000,42994.41000000,13.13736000,20220115093659,564863.44711610,422,4.06725000,174873.15110800,0
20220115093700,42994.41000000,42999.99000000,42983.11000000,42999.99000000,11.93633000,20220115093759,513129.82258440,448,6.91360000,297203.42007090,0
20220115093800,42999.98000000,43000.00000000,42981.72000000,42981.73000000,5.32218000,20220115093859,228801.83255570,339,1.50489000,64699.29106620,0
20220115093900,42981.72000000,42999.84000000,42980.26000000,42993.76000000,11.01240000,20220115093959,473414.99480330,435,5.57979000,239859.63167940,0
20220115094000,42993.76000000,42993.76000000,42985.00000000,42988.80000000,6.55644000,20220115094059,281854.07738140,314,1.63385000,70237.93717910,0
20220115094100,42988.80000000,42988.80000000,42942.53000000,42976.70000000,18.34428000,20220115094159,788174.93265900,635,8.87217000,381186.55358260,0
20220115094200,42976.69000000,43000.00000000,42967.08000000,42990.35000000,13.73445000,20220115094259,590435.42994480,424,8.97426000,385817.48972300,0
20220115094300,42990.35000000,42990.35000000,42972.37000000,42989.82000000,11.82244000,20220115094359,508136.34660800,405,6.76683000,290846.91628020,0
20220115094400,42989.83000000,42999.13000000,42984.62000000,42986.89000000,9.56627000,20220115094459,411257.46484250,442,2.94484000,126600.32645650,0
20220115094500,42986.88000000,42990.51000000,42983.93000000,42988.43000000,10.21594000,20220115094559,439152.19081060,399,3.62964000,156026.25610400,0
20220115094600,42988.44000000,42997.16000000,42987.67000000,42994.02000000,10.87056000,20220115094659,467343.06095370,403,3.98916000,171498.98717240,0
20220115094700,42994.02000000,43026.83000000,42988.44000000,43026.82000000,24.16976000,20220115094759,1039304.21186270,474,21.44256000,922044.67980660,0
20220115094800,43026.83000000,43051.91000000,43026.82000000,43048.09000000,14.71199000,20220115094859,633293.77777200,555,7.62533000,328219.83882300,0
20220115094900,43048.09000000,43062.91000000,43029.28000000,43062.91000000,11.81251000,20220115094959,508419.84760670,525,8.02699000,345481.97757250,0
20220115095000,43060.99000000,43088.23000000,43050.77000000,43075.70000000,15.55431000,20220115095059,669961.65761830,568,8.23501000,354692.98183700,0
20220115095100,43075.71000000,43083.78000000,43065.30000000,43068.20000000,3.82178000,20220115095159,164622.99346410,338,2.27785000,98117.48580120,0
20220115095200,43068.19000000,43071.50000000,43056.00000000,43060.89000000,2.72470000,20220115095259,117340.93377400,258,1.06997000,46076.22742620,0
20220115095300,43056.04000000,43068.87000000,43043.16000000,43058.80000000,4.34413000,20220115095359,187047.20357610,352,2.19636000,94570.47609250,0
20220115095400,43058.80000000,43089.97000000,43058.79000000,43081.79000000,4.86655000,20220115095459,209652.56441300,466,2.66764000,114924.28622360,0
20220115095500,43081.79000000,43096.00000000,43081.79000000,43092.54000000,7.62371000,20220115095559,328487.03374650,393,5.88893000,253736.05494620,0
20220115095600,43092.53000000,43098.77000000,43076.97000000,43091.67000000,7.68688000,20220115095659,331216.01503080,330,3.05455000,131627.13181250,0
20220115095700,43091.68000000,43127.45000000,43091.67000000,43121.06000000,6.82043000,20220115095759,294004.14499350,479,4.98947000,215067.60460130,0
20220115095800,43121.06000000,43129.99000000,43110.00000000,43129.99000000,4.07668000,20220115095859,175793.40471480,334,2.76795000,119362.09438800,0
20220115095900,43129.98000000,43138.92000000,43100.00000000,43100.01000000,5.12356000,20220115095959,220965.38057360,524,2.74885000,118547.75401020,0
20220115100000,43100.00000000,43143.59000000,43100.00000000,43138.01000000,7.18404000,20220115100059,309796.80091720,421,3.47052000,149659.34626300,0
20220115100100,43138.02000000,43148.00000000,43132.01000000,43147.89000000,12.29700000,20220115100159,530508.22909920,481,7.52264000,324536.94066270,0
20220115100200,43147.89000000,43150.00000000,43108.69000000,43114.49000000,10.17078000,20220115100259,438641.98808390,513,4.03882000,174208.20598310,0
20220115100300,43114.49000000,43115.65000000,43080.43000000,43085.57000000,6.83325000,20220115100359,294470.93770630,446,3.05248000,131552.88468230,0
20220115100400,43085.57000000,43085.58000000,43052.00000000,43056.68000000,9.64407000,20220115100459,415337.93748970,400,3.04382000,131068.66452580,0
20220115100500,43056.68000000,43062.91000000,43051.45000000,43057.08000000,6.01111000,20220115100559,258824.78322450,325,2.35819000,101533.96143000,0
20220115100600,43057.08000000,43075.06000000,43057.08000000,43075.05000000,5.24671000,20220115100659,225960.19444060,393,3.77512000,162582.43915370,0
20220115100700,43075.06000000,43119.99000000,43069.85000000,43110.13000000,8.43592000,20220115100759,363577.23301220,503,5.62129000,242240.10181860,0
20220115100800,43110.13000000,43110.14000000,43089.67000000,43092.14000000,8.62959000,20220115100859,371966.29945010,397,4.99796000,215428.01749280,0
20220115100900,43092.15000000,43120.79000000,43086.99000000,43098.57000000,2.49835000,20220115100959,107679.53902850,261,0.97982000,42228.03617720,0
20220115101000,43098.58000000,43098.58000000,43072.79000000,43072.79000000,4.37769000,20220115101059,188609.60043330,320,0.91890000,39590.70712490,0
20220115101100,43072.79000000,43079.30000000,43072.79000000,43078.38000000,2.41274000,20220115101159,103932.85481700,223,0.78927000,33998.72167320,0
20220115101200,43078.39000000,43118.19000000,43074.57000000,43111.95000000,4.15144000,20220115101259,178920.46310300,324,2.69814000,116288.04893880,0
20220115101300,43111.96000000,43120.00000000,43105.75000000,43120.00000000,2.71507000,20220115101359,117052.19040460,273,0.89156000,38436.48736810,0
20220115101400,43119.99000000,43120.00000000,43109.45000000,43113.17000000,3.69816000,20220115101459,159438.91442740,266,2.20716000,95156.69089230,0
20220115101500,43113.16000000,43118.63000000,43085.55000000,43085.55000000,6.15074000,20220115101559,265142.89631730,341,3.36226000,144948.14999980,0
20220115101600,43085.55000000,43085.56000000,43072.92000000,43072.92000000,5.61393000,20220115101659,241843.55436040,314,1.56115000,67250.21265270,0
20220115101700,43072.93000000,43072.93000000,43070.26000000,43072.93000000,4.82198000,20220115101759,207695.49127700,348,2.01810000,86925.14275920,0
20220115101800,43072.93000000,43072.93000000,43051.40000000,43067.76000000,5.58051000,20220115101859,240320.92165990,372,2.84343000,122448.89011880,0
20220115101900,43067.76000000,43091.28000000,43065.07000000,43091.28000000,14.78154000,20220115101959,636755.05056610,406,8.66152000,373121.48325080,0
20220115102000,43091.28000000,43091.28000000,43075.23000000,43078.20000000,11.15194000,20220115102059,480441.94991560,342,3.25217000,140107.90837070,0
20220115102100,43078.20000000,43088.63000000,43074.69000000,43085.71000000,10.38377000,20220115102159,447345.94266550,398,3.09223000,133219.32776910,0
20220115102200,43085.70000000,43103.93000000,43068.87000000,43068.87000000,15.65431000,20220115102259,674459.73943010,547,9.80058000,422250.12392810,0
20220115102300,43068.88000000,43068.89000000,43045.36000000,43045.36000000,9.55326000,20220115102359,411368.36860100,439,2.55394000,109972.90147070,0
20220115102400,43045.37000000,43053.30000000,43026.39000000,43045.66000000,11.70965000,20220115102459,503968.14364460,518,6.24203000,268631.79947770,0
20220115102500,43045.67000000,43052.71000000,43033.54000000,43039.88000000,12.52591000,20220115102559,539153.98928160,426,5.96881000,256922.26055900,0
20220115102600,43039.88000000,43048.80000000,43038.58000000,43047.31000000,9.36678000,20220115102659,403166.83660950,315,3.74494000,161186.33789550,0
20220115102700,43047.31000000,43047.32000000,43033.55000000,43033.55000000,6.86100000,20220115102759,295305.40207910,337,2.49423000,107352.43733920,0
20220115102800,43033.55000000,43062.00000000,43030.10000000,43062.00000000,11.05134000,20220115102859,475693.46951310,405,4.17401000,179660.79388090,0
20220115102900,43061.99000000,43079.63000000,43051.45000000,43051.45000000,16.38133000,20220115102959,705409.22282180,425,7.12321000,306738.61054600,0
20220115103000,43051.47000000,43063.78000000,43045.37000000,43050.14000000,13.95598000,20220115103059,600820.70886650,400,7.99487000,344188.93199160,0
20220115103100,43050.14000000,43057.00000000,43035.63000000,43038.01000000,12.57255000,20220115103159,541227.58985320,421,4.08590000,175875.99698080,0
20220115103200,43038.00000000,43042.61000000,43021.43000000,43028.99000000,16.14266000,20220115103259,694589.78976990,620,5.29629000,227881.25227700,0
20220115103300,43028.98000000,43028.99000000,43021.10000000,43023.60000000,11.66242000,20220115103359,501778.08451810,412,4.03513000,173607.95269000,0
20220115103400,43023.60000000,43063.12000000,43022.02000000,43061.91000000,18.18252000,20220115103459,782643.63217930,539,10.87583000,468103.27702230,0
20220115103500,43061.92000000,43061.92000000,43051.10000000,43052.05000000,8.86614000,20220115103559,381754.78810870,339,1.46525000,63086.46570640,0
20220115103600,43052.05000000,43055.74000000,43020.30000000,43024.76000000,16.04007000,20220115103659,690439.84554700,439,3.66498000,157744.11371560,0
20220115103700,43024.76000000,43024.77000000,43004.35000000,43008.39000000,10.07169000,20220115103759,433204.60932870,397,2.68769000,115597.01664090,0
20220115103800,43008.39000000,43009.99000000,42977.00000000,42977.00000000,16.83826000,20220115103859,724081.93223870,622,3.67533000,158039.71040390,0
20220115103900,42977.01000000,42977.01000000,42915.58000000,42915.58000000,20.04862000,20220115103959,861040.83471150,801,7.63379000,327827.99720120,0
20220115104000,42915.58000000,42959.24000000,42901.29000000,42938.11000000,28.43101000,20220115104059,1220383.23804560,1029,17.31865000,743396.52696570,0
20220115104100,42938.10000000,42938.11000000,42901.81000000,42908.49000000,14.28737000,20220115104159,613168.12310740,482,4.41909000,189634.66603390,0
20220115104200,42908.50000000,42924.01000000,42864.49000000,42881.54000000,30.28792000,20220115104259,1299076.78200110,952,8.71171000,373596.54767740,0
20220115104300,42881.55000000,42909.17000000,42875.52000000,42901.61000000,20.58935000,20220115104359,883106.50541680,483,16.54845000,709789.51968500,0
20220115104400,42901.61000000,42901.61000000,42890.86000000,42898.10000000,18.92398000,20220115104459,811773.85378460,561,9.68209000,415317.72029300,0
20220115104500,42898.09000000,42958.00000000,42898.09000000,42955.02000000,33.32110000,20220115104559,1430543.25359130,1325,26.25849000,1127305.85978250,0
20220115104600,42958.00000000,42958.00000000,42914.61000000,42923.37000000,14.85888000,20220115104659,637872.93063500,497,3.38855000,145456.57229610,0
20220115104700,42923.36000000,42943.76000000,42922.40000000,42923.36000000,9.46301000,20220115104759,406244.79752550,374,4.33036000,185911.17874880,0
20220115104800,42923.36000000,42945.35000000,42921.44000000,42945.35000000,14.88466000,20220115104859,639062.99531120,517,6.93393000,297721.86387790,0
20220115104900,42945.35000000,42945.35000000,42934.19000000,42936.52000000,16.48269000,20220115104959,707778.15339000,424,8.39356000,360416.14542020,0
20220115105000,42936.52000000,42957.98000000,42925.15000000,42925.81000000,15.88734000,20220115105059,682233.00979080,502,9.60205000,412324.05336490,0
20220115105100,42925.81000000,42949.53000000,42923.35000000,42948.11000000,12.30714000,20220115105159,528416.50883480,354,6.75435000,290016.34825790,0
20220115105200,42948.11000000,42953.97000000,42934.93000000,42950.00000000,12.91598000,20220115105259,554657.95135200,406,5.42013000,232768.15265800,0
