openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220131210000,37265.15000000,37329.09000000,37265.15000000,37315.41000000,47.45674000,20220131210059,1770365.63988020,856,24.54477000,915550.83749950,0
20220131210100,37315.41000000,37421.30000000,37310.00000000,37356.46000000,91.67967000,20220131210159,3425789.86082040,1553,52.22759000,1951568.12219360,0
20220131210200,37356.45000000,37382.26000000,37338.01000000,37350.01000000,48.90943000,20220131210259,1827328.40372020,784,25.29135000,944932.78959040,0
20220131210300,37350.00000000,37350.01000000,37299.99000000,37314.01000000,57.76637000,20220131210359,2155789.65182270,1094,18.51874000,691077.97101130,0
20220131210400,37314.00000000,37314.01000000,37203.95000000,37203.96000000,46.53123000,20220131210459,1733729.64809240,1358,14.65539000,545933.44580500,0
20220131210500,37203.96000000,37238.28000000,37184.48000000,37188.02000000,30.64003000,20220131210559,1139899.50346390,983,11.81644000,439593.61558620,0
20220131210600,37188.02000000,37237.92000000,37144.29000000,37154.97000000,38.99999000,20220131210659,1450579.01295140,914,12.72479000,473174.82341010,0
20220131210700,37154.97000000,37154.97000000,36939.51000000,36979.86000000,165.88997000,20220131210759,6137086.76773350,2888,69.86984000,2584979.22914900,0
20220131210800,36979.85000000,37034.72000000,36971.63000000,37027.63000000,47.46081000,20220131210859,1755946.89821250,843,25.74065000,952356.82038650,0
20220131210900,37030.55000000,37030.56000000,36965.00000000,36965.01000000,26.60138000,20220131210959,984140.78497050,607,14.56836000,538939.20244700,0
20220131211000,36965.00000000,37022.42000000,36963.17000000,36981.98000000,38.54761000,20220131211059,1426293.79237550,724,23.22812000,859450.06423020,0
20220131211100,36981.98000000,37025.48000000,36963.82000000,37019.95000000,19.26662000,20220131211159,712684.26561780,460,12.72700000,470815.12470520,0
20220131211200,37019.96000000,37020.82000000,36985.42000000,37000.00000000,38.72788000,20220131211259,1433109.90263290,615,17.70912000,655301.24841050,0
20220131211300,37000.00000000,37009.05000000,36963.82000000,36992.66000000,31.70078000,20220131211359,1172688.23592500,524,9.16155000,338834.32876370,0
20220131211400,36992.67000000,37011.98000000,36964.00000000,36985.01000000,15.41022000,20220131211459,570043.70123030,450,8.21364000,303842.59669570,0
20220131211500,36985.01000000,36985.01000000,36844.25000000,36892.82000000,99.48752000,20220131211559,3670732.23141330,2025,38.03098000,1402905.04347130,0
20220131211600,36892.83000000,36968.07000000,36892.82000000,36937.91000000,28.54633000,20220131211659,1054339.11790590,826,18.17816000,671350.92789650,0
20220131211700,36937.91000000,36945.72000000,36914.41000000,36945.71000000,6.56205000,20220131211759,242331.40457630,407,2.84864000,105191.33355440,0
20220131211800,36945.72000000,36951.59000000,36924.19000000,36931.81000000,19.53582000,20220131211859,721511.65869180,427,8.49396000,313699.36370320,0
20220131211900,36931.80000000,36942.01000000,36828.52000000,36893.49000000,53.01082000,20220131211959,1955146.80419520,1188,20.51201000,756474.72980110,0
20220131212000,36893.49000000,36893.49000000,36857.85000000,36878.88000000,11.06258000,20220131212059,407959.90800060,504,4.86753000,179489.41829020,0
20220131212100,36878.87000000,36924.72000000,36865.00000000,36908.97000000,11.29788000,20220131212159,416830.32772810,475,6.28197000,231785.42803800,0
20220131212200,36908.96000000,36920.86000000,36889.23000000,36916.92000000,18.80970000,20220131212259,694257.27866020,414,8.98077000,331448.74039860,0
20220131212300,36916.91000000,36922.62000000,36893.16000000,36896.69000000,15.41374000,20220131212359,568848.34273380,360,5.73270000,211582.13352070,0
20220131212400,36896.68000000,36935.17000000,36893.42000000,36916.03000000,17.65792000,20220131212459,651889.57289810,470,5.61374000,207223.39830990,0
20220131212500,36916.03000000,36954.54000000,36915.72000000,36954.53000000,12.95199000,20220131212559,478294.81907900,447,10.29366000,380136.65438410,0
20220131212600,36954.53000000,36994.80000000,36939.23000000,36949.53000000,16.91172000,20220131212659,625330.83383260,666,10.15357000,375456.77463620,0
20220131212700,36949.53000000,36986.84000000,36941.39000000,36966.52000000,7.63179000,20220131212759,282110.06469190,413,4.86717000,179901.66407980,0
20220131212800,36966.52000000,36988.00000000,36952.18000000,36987.99000000,12.24934000,20220131212859,452834.90991080,377,8.34244000,308414.76394860,0
20220131212900,36987.99000000,36991.51000000,36980.00000000,36987.31000000,14.24880000,20220131212959,527006.95086020,376,4.14826000,153428.47530420,0
20220131213000,36987.32000000,36997.78000000,36965.00000000,36970.61000000,11.67553000,20220131213059,431782.18125550,505,6.41070000,237066.95037580,0
20220131213100,36970.62000000,36976.61000000,36950.00000000,36950.00000000,12.54441000,20220131213159,463630.49181710,434,2.86211000,105788.79281860,0
20220131213200,36950.00000000,36966.53000000,36930.72000000,36951.09000000,35.26340000,20220131213259,1302962.68448590,629,20.96118000,774475.11316300,0
20220131213300,36951.09000000,36963.65000000,36944.24000000,36952.20000000,11.10510000,20220131213359,410361.86724460,426,4.03631000,149159.81912350,0
20220131213400,36952.20000000,37067.03000000,36950.00000000,37041.38000000,42.86374000,20220131213459,1587172.85388610,1055,23.08159000,854594.08758330,0
