openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220105210000,46271.00000000,46315.76000000,46240.00000000,46300.01000000,46.38908000,20220105210059,2146727.44035800,1109,12.51412000,579314.48534930,0
20220105210100,46300.01000000,46305.97000000,46285.97000000,46292.42000000,17.46693000,20220105210159,808595.75921480,785,6.05910000,280494.28009570,0
20220105210200,46292.43000000,46346.54000000,46285.98000000,46335.62000000,41.32986000,20220105210259,1914305.81464160,1708,25.19537000,1166963.57358500,0
20220105210300,46335.63000000,46348.20000000,46297.07000000,46300.00000000,97.84490000,20220105210359,4531163.42585710,1275,71.50103000,3310940.81153180,0
20220105210400,46299.99000000,46327.72000000,46261.69000000,46267.32000000,47.22198000,20220105210459,2186228.00634490,851,19.96415000,924206.47787070,0
20220105210500,46267.32000000,46267.33000000,46200.66000000,46218.99000000,19.18754000,20220105210559,887023.44145300,838,7.74250000,357924.18495030,0
20220105210600,46216.98000000,46220.95000000,46147.26000000,46158.69000000,27.30440000,20220105210659,1260972.65204220,841,6.16591000,284777.54167510,0
20220105210700,46158.69000000,46211.68000000,46158.51000000,46211.67000000,26.63029000,20220105210759,1229840.33234060,751,17.19617000,794105.03515240,0
20220105210800,46211.67000000,46215.88000000,46191.35000000,46213.27000000,7.36591000,20220105210859,340340.13211630,529,3.56844000,164880.29143010,0
20220105210900,46213.28000000,46213.28000000,46181.42000000,46186.49000000,11.25169000,20220105210959,519764.57182550,530,3.66970000,169513.75135000,0
20220105211000,46186.48000000,46200.00000000,46182.86000000,46199.42000000,6.42097000,20220105211059,296611.86247270,447,4.73181000,218583.72962900,0
20220105211100,46199.42000000,46200.00000000,46113.29000000,46120.38000000,26.16525000,20220105211159,1208181.65541990,776,15.65039000,722708.72198490,0
20220105211200,46120.37000000,46192.90000000,46117.21000000,46171.67000000,19.46470000,20220105211259,898419.75772680,724,7.30880000,337381.12707170,0
20220105211300,46171.67000000,46209.80000000,46168.29000000,46176.20000000,22.37593000,20220105211359,1033400.72400800,609,16.31307000,753397.88300390,0
20220105211400,46176.21000000,46213.22000000,46176.20000000,46187.09000000,12.49141000,20220105211459,577064.97812000,502,5.38246000,248639.53908020,0
20220105211500,46187.09000000,46250.00000000,46182.41000000,46204.86000000,36.12955000,20220105211559,1670081.50243020,696,29.69575000,1372734.28380770,0
20220105211600,46204.86000000,46212.20000000,46180.01000000,46207.43000000,10.78157000,20220105211659,498099.23321840,534,4.48065000,207024.45324710,0
20220105211700,46207.44000000,46209.50000000,46190.69000000,46197.17000000,7.21548000,20220105211759,333344.22338390,463,4.51802000,208722.80477840,0
20220105211800,46197.16000000,46197.17000000,46180.00000000,46193.90000000,9.46955000,20220105211859,437383.90842400,533,5.26331000,243101.23423840,0
20220105211900,46193.89000000,46196.48000000,46180.00000000,46180.01000000,8.63028000,20220105211959,398597.55148780,462,3.20736000,148139.98161420,0
20220105212000,46180.01000000,46180.01000000,46115.00000000,46132.07000000,36.67724000,20220105212059,1692286.74379770,886,5.88384000,271519.95755990,0
20220105212100,46132.06000000,46132.07000000,46050.00000000,46055.68000000,61.73225000,20220105212159,2844913.70640400,1850,19.87432000,915778.68399070,0
