openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220208210000,43988.30000000,43988.31000000,43883.10000000,43901.92000000,59.71152000,20220208210059,2623160.21981630,1465,20.83362000,915384.93549990,0
20220208210100,43901.92000000,43904.60000000,43835.41000000,43846.80000000,54.48578000,20220208210159,2389976.61068180,1457,21.97603000,964114.70713190,0
20220208210200,43845.37000000,43852.32000000,43802.89000000,43836.32000000,32.51069000,20220208210259,1424805.97515440,993,11.00852000,482530.05035340,0
20220208210300,43836.31000000,43839.72000000,43773.41000000,43803.49000000,40.21234000,20220208210359,1761254.05410810,1068,10.02381000,439036.87644250,0
20220208210400,43803.49000000,43803.71000000,43763.03000000,43781.02000000,34.33786000,20220208210459,1503651.08624530,848,11.91830000,521866.69574850,0
20220208210500,43781.01000000,43814.72000000,43781.01000000,43798.16000000,14.18015000,20220208210559,621065.07829610,720,8.30721000,363838.97679850,0
20220208210600,43798.16000000,43848.90000000,43798.16000000,43804.77000000,15.02349000,20220208210659,658353.09690870,646,8.79714000,385504.93570380,0
20220208210700,43804.77000000,43826.18000000,43789.11000000,43800.09000000,19.60764000,20220208210759,858988.68018150,688,7.32040000,320716.79714030,0
20220208210800,43800.09000000,43800.09000000,43730.00000000,43741.07000000,48.56721000,20220208210859,2124938.06956410,1016,17.31513000,757509.45001670,0
20220208210900,43741.07000000,43753.88000000,43723.73000000,43733.44000000,31.11642000,20220208210959,1360871.03865300,693,9.59670000,419733.58776680,0
20220208211000,43733.44000000,43756.71000000,43720.00000000,43747.92000000,28.56516000,20220208211059,1249128.53284650,720,8.78665000,384287.84437100,0
20220208211100,43747.91000000,43761.29000000,43744.97000000,43747.89000000,11.31767000,20220208211159,495162.44371260,632,7.11937000,311485.66500290,0
20220208211200,43747.90000000,43778.16000000,43740.35000000,43757.70000000,16.84030000,20220208211259,736806.39985000,694,7.04586000,308302.52525810,0
20220208211300,43757.70000000,43789.70000000,43744.24000000,43758.90000000,13.12380000,20220208211359,574354.47196360,692,4.63533000,202859.03988260,0
20220208211400,43758.90000000,43794.05000000,43756.84000000,43776.26000000,13.30954000,20220208211459,582645.26330550,664,7.74787000,339168.74035810,0
20220208211500,43776.27000000,43777.84000000,43731.00000000,43741.59000000,23.32882000,20220208211559,1020510.79687900,638,5.24860000,229618.92941900,0
