openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220206210000,41522.00000000,41555.00000000,41521.99000000,41540.00000000,8.94766000,20220206210059,371677.92047220,540,7.00236000,290868.12150390,0
20220206210100,41540.00000000,41561.00000000,41520.26000000,41555.54000000,18.50030000,20220206210159,768507.67010860,528,11.81971000,490983.42010710,0
20220206210200,41555.53000000,41555.54000000,41541.02000000,41550.35000000,6.30660000,20220206210259,262044.51876460,400,1.91874000,79719.98743350,0
20220206210300,41550.35000000,41550.35000000,41525.99000000,41536.20000000,7.33334000,20220206210359,304622.69704260,476,1.58880000,65992.71206550,0
20220206210400,41536.20000000,41536.20000000,41520.35000000,41521.74000000,5.88493000,20220206210459,244371.48368390,455,1.16197000,48251.35431030,0
20220206210500,41521.74000000,41580.00000000,41521.74000000,41572.77000000,71.98696000,20220206210559,2990001.63048280,628,66.45169000,2759927.44085520,0
20220206210600,41572.77000000,41600.54000000,41566.50000000,41589.00000000,16.87751000,20220206210659,701992.28225410,562,10.63526000,442339.71443610,0
20220206210700,41589.01000000,41640.00000000,41589.00000000,41625.12000000,29.88245000,20220206210759,1243596.87332110,862,18.58692000,773527.49768030,0
20220206210800,41625.12000000,41638.39000000,41603.97000000,41618.94000000,23.07341000,20220206210859,960348.56984430,613,11.28033000,469520.51915310,0
20220206210900,41618.94000000,41632.86000000,41600.35000000,41624.50000000,13.81540000,20220206210959,574953.49581470,457,4.35943000,181417.78020650,0
20220206211000,41624.49000000,41624.50000000,41606.12000000,41612.56000000,6.24187000,20220206211059,259748.56984770,401,2.74531000,114238.03413720,0
20220206211100,41612.56000000,41612.56000000,41600.00000000,41600.01000000,3.70635000,20220206211159,154207.87908370,303,1.32427000,55095.70991100,0
20220206211200,41600.00000000,41609.99000000,41593.04000000,41609.97000000,4.16093000,20220206211259,173094.86155350,351,2.13406000,88778.39061970,0
20220206211300,41609.98000000,41609.98000000,41592.40000000,41592.41000000,15.38422000,20220206211359,640092.43395410,316,3.90607000,162509.08963180,0
20220206211400,41592.41000000,41618.95000000,41592.40000000,41612.82000000,3.31566000,20220206211459,137949.72483330,357,2.55880000,106460.33709340,0
20220206211500,41612.82000000,41645.34000000,41605.02000000,41629.38000000,8.91023000,20220206211559,370937.87042760,468,6.42750000,267581.51596560,0
20220206211600,41629.39000000,41630.16000000,41613.93000000,41616.53000000,6.63877000,20220206211659,276326.05727980,434,4.38864000,182667.34778310,0
20220206211700,41616.54000000,41618.17000000,41600.82000000,41604.63000000,4.12580000,20220206211759,171662.80540400,396,1.80046000,74912.22562130,0
