openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220204090000,37311.98000000,37343.77000000,37222.20000000,37224.08000000,66.18290000,20220204090059,2468004.96446100,1519,36.27690000,1352946.93884100,0
20220204090100,37229.37000000,37261.36000000,37214.05000000,37217.14000000,34.85103000,20220204090159,1297800.01401500,832,16.64713000,619919.27634500,0
20220204090200,37221.47000000,37270.90000000,37184.03000000,37261.51000000,56.23963000,20220204090259,2093068.23518480,1179,34.80325000,1295309.27373290,0
20220204090300,37261.51000000,37261.51000000,37204.71000000,37253.02000000,45.01391000,20220204090359,1676114.37065360,779,19.11205000,711540.38812920,0
20220204090400,37253.03000000,37255.41000000,37196.39000000,37222.48000000,55.80652000,20220204090459,2077704.31411910,676,24.84386000,924915.90791060,0
20220204090500,37222.48000000,37252.56000000,37218.54000000,37225.46000000,45.41873000,20220204090559,1690902.37098540,595,19.90281000,740944.58469020,0
20220204090600,37225.46000000,37226.80000000,37196.47000000,37207.82000000,37.62405000,20220204090659,1400113.62261650,658,12.94116000,481553.19261820,0
20220204090700,37207.82000000,37230.58000000,37196.86000000,37207.14000000,41.36433000,20220204090759,1539354.72564470,629,26.86857000,999939.95136190,0
20220204090800,37207.14000000,37228.73000000,37200.00000000,37223.11000000,17.35713000,20220204090859,645887.39434770,442,4.76261000,177243.97775270,0
20220204090900,37223.11000000,37293.85000000,37221.01000000,37268.70000000,37.77559000,20220204090959,1407387.81405450,665,21.31266000,794003.86562010,0
20220204091000,37268.70000000,37269.41000000,37230.01000000,37236.91000000,23.65858000,20220204091059,881443.39155880,358,2.28632000,85168.70309220,0
20220204091100,37236.91000000,37274.48000000,37223.11000000,37274.47000000,12.63951000,20220204091159,470674.99121940,454,8.46227000,315113.74014670,0
20220204091200,37274.47000000,37281.20000000,37241.62000000,37246.04000000,18.03575000,20220204091259,671978.05290890,403,4.88757000,182085.60102920,0
20220204091300,37246.04000000,37248.16000000,37239.00000000,37239.01000000,12.87931000,20220204091359,479650.61658660,369,6.71352000,250027.96996450,0
20220204091400,37239.00000000,37249.99000000,37233.31000000,37240.65000000,10.04055000,20220204091459,373948.21356120,334,6.53460000,243375.25294270,0
20220204091500,37240.64000000,37270.12000000,37207.00000000,37207.02000000,19.59646000,20220204091559,729726.59666420,609,5.65651000,210650.22669120,0
20220204091600,37207.01000000,37217.65000000,37174.33000000,37196.70000000,24.26855000,20220204091659,902647.53379440,628,10.29483000,382910.36665610,0
20220204091700,37196.70000000,37212.62000000,37184.87000000,37206.95000000,12.96000000,20220204091759,482029.86724800,404,5.41607000,201449.07771070,0
20220204091800,37206.95000000,37219.97000000,37200.50000000,37202.85000000,10.82162000,20220204091859,402633.08213520,398,5.18834000,193034.73986770,0
20220204091900,37202.85000000,37204.95000000,37192.45000000,37204.00000000,10.17051000,20220204091959,378340.68756690,339,6.08028000,226183.13665980,0
20220204092000,37204.00000000,37241.98000000,37188.40000000,37211.20000000,18.71686000,20220204092059,696406.79059700,520,6.75965000,251518.35159600,0
20220204092100,37211.20000000,37249.45000000,37211.20000000,37242.03000000,33.55215000,20220204092159,1249089.21005110,610,21.45698000,798807.52203230,0
20220204092200,37241.28000000,37261.19000000,37237.97000000,37251.69000000,9.73458000,20220204092259,362601.48294650,347,2.08769000,77763.16616040,0
20220204092300,37251.70000000,37251.70000000,37223.45000000,37230.86000000,26.19356000,20220204092359,975336.22302470,527,16.79198000,625296.03123860,0
20220204092400,37230.85000000,37263.04000000,37227.09000000,37231.27000000,10.84822000,20220204092459,404030.87006650,360,2.48937000,92717.36955120,0
20220204092500,37231.27000000,37236.99000000,37208.56000000,37233.79000000,15.21642000,20220204092559,566399.72797950,423,7.27963000,270972.95631210,0
20220204092600,37233.78000000,37236.28000000,37215.77000000,37220.44000000,17.63430000,20220204092659,656421.45047370,428,9.01756000,335667.45713570,0
20220204092700,37220.45000000,37228.69000000,37200.00000000,37210.42000000,15.27759000,20220204092759,568520.05671760,361,8.19919000,305112.51916360,0
20220204092800,37210.42000000,37211.90000000,37195.43000000,37196.59000000,16.95124000,20220204092859,630602.53606390,368,8.16807000,303857.24840230,0
20220204092900,37196.59000000,37216.39000000,37195.00000000,37196.06000000,24.21583000,20220204092959,900847.16151940,451,5.57474000,207391.09256500,0
20220204093000,37196.07000000,37210.00000000,37192.38000000,37198.97000000,13.79900000,20220204093059,513300.67366050,365,7.03400000,261650.53224340,0
20220204093100,37198.96000000,37206.28000000,37193.26000000,37193.26000000,17.09622000,20220204093159,635936.63717250,458,8.60406000,320045.89758520,0
20220204093200,37193.26000000,37206.29000000,37191.49000000,37199.34000000,23.74515000,20220204093259,883288.18436000,518,12.04768000,448163.83699280,0
20220204093300,37199.34000000,37201.62000000,37135.73000000,37159.66000000,46.36266000,20220204093359,1722916.63984950,1119,14.62181000,543236.91669450,0
20220204093400,37159.66000000,37169.67000000,37135.74000000,37140.10000000,14.62843000,20220204093459,543446.61416060,490,7.92787000,294518.91710600,0
20220204093500,37140.10000000,37161.11000000,37132.01000000,37150.99000000,24.90601000,20220204093559,925154.38496110,513,12.53306000,465538.22906750,0
20220204093600,37151.00000000,37154.84000000,37130.10000000,37140.14000000,19.98904000,20220204093659,742389.81111330,426,7.57587000,281365.05637940,0
20220204093700,37140.15000000,37140.15000000,37120.66000000,37120.67000000,9.54978000,20220204093759,354576.01680990,319,3.23457000,120095.87597520,0
20220204093800,37120.66000000,37144.26000000,37118.23000000,37126.53000000,22.70196000,20220204093859,842829.95541210,518,14.08868000,523037.60725790,0
20220204093900,37124.30000000,37175.43000000,37123.33000000,37148.77000000,19.81575000,20220204093959,736129.80425070,467,12.18819000,452794.36052090,0
20220204094000,37148.77000000,37193.01000000,37130.55000000,37160.31000000,22.37768000,20220204094059,831504.68401790,619,8.89297000,330443.02262000,0
20220204094100,37160.31000000,37160.31000000,37137.22000000,37142.08000000,15.84575000,20220204094159,588619.84859740,368,7.38079000,274165.92028740,0
