openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220320090000,42201.13000000,42201.13000000,42172.15000000,42196.07000000,25.91890000,20220320090059,1093472.62309810,617,15.96302000,673439.90799110,0
20220320090100,42196.06000000,42239.97000000,42196.06000000,42230.02000000,15.45718000,20220320090159,652689.38325760,625,8.05370000,340069.05619450,0
20220320090200,42230.02000000,42233.00000000,42214.50000000,42221.00000000,18.83402000,20220320090259,795298.19542370,451,9.67454000,408528.00093050,0
20220320090300,42220.99000000,42232.96000000,42206.00000000,42231.98000000,19.73085000,20220320090359,833064.86145500,397,15.47853000,653528.70904610,0
20220320090400,42231.99000000,42246.28000000,42224.57000000,42227.71000000,23.40022000,20220320090459,988386.99101760,642,10.56982000,446439.67872680,0
20220320090500,42227.70000000,42277.77000000,42212.00000000,42263.01000000,48.82112000,20220320090559,2062100.02047720,784,28.98147000,1224061.14819090,0
20220320090600,42263.01000000,42268.47000000,42212.61000000,42233.68000000,46.18388000,20220320090659,1950962.59259230,684,17.13360000,723723.27111310,0
20220320090700,42233.68000000,42242.70000000,42186.59000000,42187.99000000,17.31484000,20220320090759,730967.45836020,371,6.78145000,286345.43043160,0
20220320090800,42187.99000000,42246.55000000,42176.00000000,42244.51000000,84.88563000,20220320090859,3582850.50211740,881,69.79613000,2945970.47441490,0
20220320090900,42244.51000000,42258.73000000,42214.70000000,42214.71000000,28.96131000,20220320090959,1223497.98390240,492,12.23924000,517100.43229770,0
20220320091000,42214.70000000,42214.71000000,42175.29000000,42199.61000000,32.78281000,20220320091059,1383115.09520940,567,17.92839000,756375.20593020,0
20220320091100,42199.60000000,42233.45000000,42159.30000000,42233.45000000,35.64748000,20220320091159,1503810.43538910,592,23.02554000,971332.60622260,0
20220320091200,42234.00000000,42241.21000000,42215.41000000,42218.04000000,32.51435000,20220320091259,1372916.76051930,496,9.24171000,390208.54045060,0
20220320091300,42218.04000000,42264.51000000,42215.41000000,42253.01000000,48.84467000,20220320091359,2063395.81985690,860,38.74637000,1636782.15804750,0
20220320091400,42253.01000000,42296.26000000,42247.99000000,42271.80000000,48.36238000,20220320091459,2044375.94315660,887,35.37117000,1495188.31656820,0
20220320091500,42271.79000000,42281.57000000,42232.20000000,42232.20000000,32.84267000,20220320091559,1388143.08374360,675,18.18177000,768556.17775350,0
20220320091600,42232.21000000,42232.21000000,42210.65000000,42210.65000000,25.51077000,20220320091659,1077244.06199000,595,17.80107000,751697.87042330,0
20220320091700,42210.65000000,42255.85000000,42210.00000000,42238.27000000,33.16778000,20220320091759,1400746.79845800,585,23.25849000,982252.69829280,0
