openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220213090000,42217.87000000,42221.01000000,42171.95000000,42197.39000000,23.72139000,20220213090059,1001009.63043030,662,7.96680000,336141.33180690,0
20220213090100,42197.39000000,42199.99000000,42146.58000000,42162.69000000,10.62192000,20220213090159,447892.85011380,332,3.17561000,133945.70147310,0
20220213090200,42162.69000000,42189.99000000,42121.76000000,42125.54000000,17.62259000,20220213090259,743038.20024470,552,5.15818000,217510.30202180,0
20220213090300,42125.54000000,42171.56000000,42125.54000000,42151.16000000,3.59428000,20220213090359,151500.36294150,295,2.20918000,93119.19218080,0
20220213090400,42151.16000000,42194.95000000,42151.16000000,42183.64000000,9.76663000,20220213090459,411942.62887840,335,7.76196000,327381.28633280,0
20220213090500,42183.63000000,42197.10000000,42167.01000000,42174.15000000,5.92000000,20220213090559,249731.44177320,266,2.70184000,113967.34102910,0
20220213090600,42174.16000000,42174.16000000,42120.63000000,42133.30000000,4.22093000,20220213090659,177917.89771420,328,1.63586000,68933.42910530,0
20220213090700,42133.29000000,42134.07000000,42120.63000000,42133.06000000,6.53923000,20220213090759,275483.36554860,289,2.56665000,108125.12596800,0
20220213090800,42133.06000000,42133.06000000,42093.13000000,42093.13000000,9.30740000,20220213090859,391912.90695720,359,2.55297000,107509.68909530,0
20220213090900,42093.14000000,42104.58000000,42059.69000000,42062.01000000,17.91006000,20220213090959,753659.85059020,544,5.65632000,238015.86591560,0
20220213091000,42062.02000000,42095.00000000,42057.26000000,42088.52000000,6.39842000,20220213091059,269196.16514650,341,4.72005000,198576.25088550,0
20220213091100,42088.52000000,42166.80000000,42088.52000000,42156.04000000,14.96414000,20220213091159,630540.14483010,480,11.01668000,464210.50023890,0
20220213091200,42156.05000000,42167.46000000,42139.38000000,42142.52000000,4.73861000,20220213091259,199765.08122360,233,2.08887000,88050.31045010,0
20220213091300,42142.52000000,42142.53000000,42118.38000000,42125.47000000,3.95579000,20220213091359,166664.57755320,252,1.20615000,50811.55350750,0
20220213091400,42125.48000000,42125.48000000,42104.45000000,42120.03000000,5.18929000,20220213091459,218548.27381200,300,1.38006000,58121.31513890,0
20220213091500,42120.02000000,42142.01000000,42106.00000000,42106.00000000,2.58308000,20220213091559,108813.84264040,208,1.33734000,56343.56281170,0
20220213091600,42106.00000000,42138.84000000,42094.63000000,42135.27000000,10.70040000,20220213091659,450647.22067260,411,7.01591000,295456.75713420,0
20220213091700,42135.27000000,42164.65000000,42135.26000000,42146.47000000,3.09232000,20220213091759,130345.80670860,217,2.30044000,96960.61250630,0
20220213091800,42148.45000000,42173.91000000,42145.41000000,42170.86000000,2.57347000,20220213091859,108509.25419110,162,1.97571000,83302.01586720,0
20220213091900,42170.87000000,42178.57000000,42166.15000000,42177.32000000,2.01876000,20220213091959,85138.17835070,209,0.79006000,33319.07254400,0
20220213092000,42177.32000000,42179.97000000,42166.75000000,42174.77000000,1.08830000,20220213092059,45898.34419010,152,0.49845000,21022.02213520,0
20220213092100,42174.77000000,42177.98000000,42110.53000000,42125.36000000,29.05429000,20220213092159,1224762.68535930,357,9.16026000,385844.16295190,0
20220213092200,42125.35000000,42134.06000000,42110.54000000,42134.06000000,5.25367000,20220213092259,221306.01730970,197,2.93820000,123769.61850580,0
20220213092300,42134.06000000,42168.44000000,42134.05000000,42161.42000000,5.55792000,20220213092359,234264.59814790,274,4.70992000,198513.76094790,0
20220213092400,42162.38000000,42173.71000000,42160.03000000,42169.90000000,2.74905000,20220213092459,115924.00061940,218,2.00286000,84459.82415680,0
20220213092500,42169.91000000,42177.59000000,42160.38000000,42177.25000000,3.05414000,20220213092559,128793.76431180,229,1.13043000,47670.17387890,0
20220213092600,42177.23000000,42185.47000000,42172.89000000,42181.25000000,6.37986000,20220213092659,269100.79891200,251,5.40682000,228060.18567240,0
20220213092700,42181.25000000,42191.00000000,42158.96000000,42187.29000000,5.68536000,20220213092759,239772.65583480,256,2.93120000,123622.54416050,0
20220213092800,42187.28000000,42188.67000000,42175.53000000,42187.71000000,1.41104000,20220213092859,59520.80912520,181,0.47951000,20226.64288420,0
20220213092900,42187.71000000,42207.00000000,42187.71000000,42201.84000000,4.22134000,20220213092959,178132.75603420,302,2.32607000,98155.62541060,0
20220213093000,42201.84000000,42211.81000000,42200.31000000,42211.80000000,3.72164000,20220213093059,157062.56919420,248,1.89691000,80053.45101570,0
20220213093100,42211.80000000,42247.94000000,42211.80000000,42229.12000000,13.09887000,20220213093159,553290.98046960,481,9.66214000,408129.87974710,0
20220213093200,42229.12000000,42250.00000000,42229.12000000,42248.27000000,4.39242000,20220213093259,185541.99705290,343,3.26119000,137753.83654230,0
20220213093300,42248.27000000,42300.00000000,42248.27000000,42291.64000000,24.01398000,20220213093359,1015358.25806700,784,20.72947000,876468.46149020,0
20220213093400,42291.64000000,42291.65000000,42247.96000000,42247.96000000,7.84857000,20220213093459,331720.71566030,399,4.48360000,189502.91045960,0
20220213093500,42247.96000000,42339.49000000,42247.96000000,42301.72000000,56.91152000,20220213093559,2408191.71877970,867,50.28091000,2127668.62312410,0
20220213093600,42301.72000000,42400.00000000,42290.56000000,42346.57000000,63.53233000,20220213093659,2690585.45713950,1440,43.36791000,1836556.87141420,0
20220213093700,42346.57000000,42346.57000000,42307.95000000,42332.72000000,10.04386000,20220213093759,425094.04590490,495,7.31510000,309593.64024420,0
20220213093800,42332.72000000,42427.66000000,42332.71000000,42405.09000000,75.23164000,20220213093859,3189708.75460170,988,67.62336000,2867121.04989280,0
20220213093900,42405.08000000,42508.47000000,42365.21000000,42490.43000000,156.05425000,20220213093959,6624188.04067890,2261,81.62864000,3464576.76140520,0
20220213094000,42487.18000000,42490.43000000,42415.11000000,42420.92000000,17.02265000,20220213094059,722451.87546110,633,6.32396000,268438.36685500,0
20220213094100,42420.93000000,42476.26000000,42419.68000000,42441.86000000,14.36821000,20220213094159,609894.89722020,498,6.21657000,263802.69490280,0
20220213094200,42441.86000000,42505.99000000,42441.85000000,42457.17000000,17.95304000,20220213094259,762581.83596420,569,10.46725000,444601.03577290,0
