openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
20220215210000,44233.60000000,44271.60000000,44200.99000000,44212.38000000,38.99977000,20220215210059,1725123.77892890,985,19.32009000,854479.51362670,0
20220215210100,44212.38000000,44272.08000000,44210.03000000,44248.66000000,59.26033000,20220215210159,2622041.58942980,1002,32.83064000,1452612.74503140,0
20220215210200,44248.67000000,44258.78000000,44225.39000000,44234.81000000,23.45708000,20220215210259,1037848.26123400,688,7.74048000,342462.11033800,0
20220215210300,44234.81000000,44234.81000000,44187.68000000,44188.69000000,41.00704000,20220215210359,1812655.09466420,937,9.19910000,406682.10848200,0
20220215210400,44187.68000000,44218.49000000,44187.68000000,44196.67000000,20.94385000,20220215210459,925751.74200400,650,10.85026000,479558.88447410,0
20220215210500,44196.68000000,44264.22000000,44193.47000000,44247.91000000,19.83512000,20220215210559,877432.86093300,639,8.74610000,386899.18964240,0
20220215210600,44247.92000000,44274.52000000,44237.50000000,44250.01000000,20.93334000,20220215210659,926423.72794980,601,13.47952000,596556.01703170,0
20220215210700,44250.01000000,44276.38000000,44246.80000000,44276.37000000,14.21799000,20220215210759,629325.46249960,506,10.91968000,483327.79614500,0
20220215210800,44276.37000000,44325.81000000,44276.37000000,44306.86000000,19.39222000,20220215210859,859177.80104810,680,14.05627000,622760.53688340,0
20220215210900,44306.87000000,44313.11000000,44293.18000000,44301.24000000,12.90273000,20220215210959,571609.19415000,522,4.71481000,208874.53975160,0
20220215211000,44301.24000000,44329.99000000,44295.29000000,44296.98000000,24.37611000,20220215211059,1080145.36335890,661,12.82978000,568494.45997600,0
20220215211100,44296.98000000,44326.93000000,44285.65000000,44325.11000000,11.68478000,20220215211159,517681.08017670,449,5.73116000,253900.10561510,0
20220215211200,44325.12000000,44344.70000000,44321.12000000,44332.13000000,19.61640000,20220215211259,869635.70560940,633,13.99826000,620567.06545910,0
20220215211300,44332.13000000,44349.67000000,44315.69000000,44347.14000000,37.09727000,20220215211359,1644513.58536740,754,14.74168000,653497.78401000,0
20220215211400,44347.13000000,44347.14000000,44306.01000000,44312.56000000,8.21537000,20220215211459,364148.75926850,551,3.92274000,173877.36017260,0
20220215211500,44312.57000000,44312.57000000,44266.10000000,44266.83000000,15.39043000,20220215211559,681630.50070610,621,4.32706000,191606.58364110,0
